country,admin_1,admin_2,year,growing_season,crop,production,area,yield,calendar_region,category
Kenya,North Eastern,Mandera,2004,1,mz,3002,2670,1.124344569,North Eastern,EWCM
Kenya,North Eastern,Mandera,2005,1,mz,533,430,1.239534884,North Eastern,EWCM
Kenya,North Eastern,Mandera,2006,1,mz,369.0369037,1350,0.273360669,North Eastern,EWCM
Kenya,North Eastern,Mandera,2007,1,mz,299.729973,1500,0.199819982,North Eastern,EWCM
Kenya,North Eastern,Mandera,2008,1,mz,1984.414414,1695,1.170745967,North Eastern,EWCM
Kenya,North Eastern,Mandera,2009,1,mz,1237.636258,1529,0.809441634,North Eastern,EWCM
Kenya,North Eastern,Mandera,2010,1,mz,0,1025,0,North Eastern,EWCM
Kenya,North Eastern,Mandera,2011,1,mz,434.7,2499,0.17394958,North Eastern,EWCM
Kenya,North Eastern,Mandera,2012,1,mz,399.6,1811,0.220651574,North Eastern,EWCM
Kenya,North Eastern,Mandera,2013,1,mz,0,215,0,North Eastern,EWCM
Kenya,North Eastern,Mandera,2014,1,mz,1323.342,1987,0.666,North Eastern,EWCM
Kenya,North Eastern,Mandera,2015,1,mz,1617.246,2682,0.603,North Eastern,EWCM
Kenya,North Eastern,Wajir,1983,1,mz,616.5,685,0.9,North Eastern,EWCM
Kenya,North Eastern,Wajir,1984,1,mz,465.5,648,0.718364198,North Eastern,EWCM
Kenya,North Eastern,Wajir,1985,1,mz,292.5,325,0.9,North Eastern,EWCM
Kenya,North Eastern,Wajir,1986,1,mz,539,835,0.645508982,North Eastern,EWCM
Kenya,North Eastern,Wajir,1987,1,mz,322.7722772,883.8,0.365209637,North Eastern,EWCM
Kenya,North Eastern,Wajir,1988,1,mz,224.4824482,828.5,0.270950451,North Eastern,EWCM
Kenya,North Eastern,Wajir,1989,1,mz,227.1827183,806,0.281864415,North Eastern,EWCM
Kenya,North Eastern,Wajir,1990,1,mz,108.0108011,1238,0.087246204,North Eastern,EWCM
Kenya,North Eastern,Wajir,1991,1,mz,494.55,482,1.026037344,North Eastern,EWCM
Kenya,North Eastern,Wajir,1992,1,mz,241.02,316,0.762721519,North Eastern,EWCM
Kenya,North Eastern,Wajir,1993,1,mz,329.67,550,0.5994,North Eastern,EWCM
Kenya,North Eastern,Wajir,1994,1,mz,315,350,0.9,North Eastern,EWCM
Kenya,North Eastern,Wajir,1997,1,mz,819,1300,0.63,North Eastern,EWCM
Kenya,North Eastern,Wajir,1998,1,mz,315.99,527,0.599601518,North Eastern,EWCM
Kenya,North Eastern,Wajir,1999,1,mz,49.95,400,0.124875,North Eastern,EWCM
Kenya,North Eastern,Wajir,2000,1,mz,0,750,0,North Eastern,EWCM
Kenya,North Eastern,Wajir,2001,1,mz,129.6,720,0.18,North Eastern,EWCM
Kenya,North Eastern,Wajir,2003,1,mz,1420,1775,0.8,North Eastern,EWCM
Kenya,North Eastern,Wajir,2004,1,mz,1875,2050,0.914634146,North Eastern,EWCM
Kenya,North Eastern,Wajir,2005,1,mz,150,1200,0.125,North Eastern,EWCM
Kenya,North Eastern,Wajir,2006,1,mz,108.0108011,2100,0.051433715,North Eastern,EWCM
Kenya,North Eastern,Wajir,2007,1,mz,393.3393339,1960,0.200683334,North Eastern,EWCM
Kenya,North Eastern,Wajir,2008,1,mz,289.172,2158,0.134,North Eastern,EWCM
Kenya,North Eastern,Wajir,2009,1,mz,1083.991899,2277.6,0.475936029,North Eastern,EWCM
Kenya,North Eastern,Wajir,2010,1,mz,0,785,0,North Eastern,EWCM
Kenya,North Eastern,Wajir,2011,1,mz,261,1340,0.194776119,North Eastern,EWCM
Kenya,North Eastern,Wajir,2012,1,mz,197.1,801,0.246067416,North Eastern,EWCM
Kenya,North Eastern,Wajir,2013,1,mz,202.608,268,0.756,North Eastern,EWCM
Kenya,North Eastern,Wajir,2014,1,mz,396,550,0.72,North Eastern,EWCM
Kenya,North Eastern,Wajir,2015,1,mz,118.8,660,0.18,North Eastern,EWCM
Kenya,Nyanza,Homa Bay,1991,1,mz,81180,45100,1.8,West,EWCM
Kenya,Nyanza,Homa Bay,1992,1,mz,79992,35552,2.25,West,EWCM
Kenya,Nyanza,Homa Bay,1993,1,mz,16650,37000,0.45,West,EWCM
Kenya,Nyanza,Homa Bay,1994,1,mz,38496.6,21387,1.8,West,EWCM
Kenya,Nyanza,Homa Bay,1996,1,mz,31699.8,17611,1.8,West,EWCM
Kenya,Nyanza,Homa Bay,1997,1,mz,10437.84,10253,1.018027894,West,EWCM
Kenya,Nyanza,Homa Bay,1998,1,mz,13583.16,9172,1.480937636,West,EWCM
Kenya,Nyanza,Homa Bay,1999,1,mz,18387,11350,1.62,West,EWCM
Kenya,Nyanza,Homa Bay,2000,1,mz,24985.44,17351,1.44,West,EWCM
Kenya,Nyanza,Homa Bay,2001,1,mz,25821.81,16877,1.53,West,EWCM
Kenya,Nyanza,Homa Bay,2003,1,mz,46309.63096,38550,1.201287444,West,EWCM
Kenya,Nyanza,Homa Bay,2004,1,mz,30682.2,39071,0.78529344,West,EWCM
Kenya,Nyanza,Homa Bay,2005,1,mz,13882.44,42068,0.33,West,EWCM
Kenya,Nyanza,Homa Bay,2006,1,mz,16505.3,43435,0.38,West,EWCM
Kenya,Nyanza,Homa Bay,2007,1,mz,47500,36110,1.31542509,West,EWCM
Kenya,Nyanza,Homa Bay,2008,1,mz,78423.5,47345,1.656426233,West,EWCM
Kenya,Nyanza,Homa Bay,2009,1,mz,28869.38,41605.8,0.693878738,West,EWCM
Kenya,Nyanza,Homa Bay,2010,1,mz,58363.2,43614,1.338175815,West,EWCM
Kenya,Nyanza,Homa Bay,2011,1,mz,71131.68,49853,1.426828476,West,EWCM
Kenya,Nyanza,Homa Bay,2012,1,mz,68697,49170,1.397132398,West,EWCM
Kenya,Nyanza,Homa Bay,2013,1,mz,104972.94,67420,1.557,West,EWCM
Kenya,Nyanza,Homa Bay,2014,1,mz,118453.887,74359,1.593,West,EWCM
Kenya,Nyanza,Homa Bay,2015,1,mz,134079.561,79667,1.683,West,EWCM
Kenya,Nyanza,Kisii,1983,1,mz,192114,64820,2.963807467,West,EWCM
Kenya,Nyanza,Kisii,1984,1,mz,151758,42155,3.6,West,EWCM
Kenya,Nyanza,Kisii,1985,1,mz,163800,57720,2.837837838,West,EWCM
Kenya,Nyanza,Kisii,1986,1,mz,181080,50300,3.6,West,EWCM
Kenya,Nyanza,Kisii,1987,1,mz,192024,53340,3.6,West,EWCM
Kenya,Nyanza,Kisii,1988,1,mz,189385,52607,3.599996198,West,EWCM
Kenya,Nyanza,Kisii,1989,1,mz,189042,53858,3.510007798,West,EWCM
Kenya,Nyanza,Kisii,1990,1,mz,0,0,,West,EWCM
Kenya,Nyanza,Kisii,1991,1,mz,138362,34359,4.026950726,West,EWCM
Kenya,Nyanza,Kisii,1992,1,mz,48991.5,18145,2.7,West,EWCM
Kenya,Nyanza,Kisii,1993,1,mz,135432,68400,1.98,West,EWCM
Kenya,Nyanza,Kisii,1994,1,mz,68913,20150,3.42,West,EWCM
Kenya,Nyanza,Kisii,1996,1,mz,74844,19800,3.78,West,EWCM
Kenya,Nyanza,Kisii,1997,1,mz,24396.75,7745,3.15,West,EWCM
Kenya,Nyanza,Kisii,1998,1,mz,22500,7100,3.169014085,West,EWCM
Kenya,Nyanza,Kisii,1999,1,mz,29565,7300,4.05,West,EWCM
Kenya,Nyanza,Kisii,2000,1,mz,22680,7200,3.15,West,EWCM
Kenya,Nyanza,Kisii,2001,1,mz,28044,8200,3.42,West,EWCM
Kenya,Nyanza,Kisii,2003,1,mz,72464.44644,48730,1.487060259,West,EWCM
Kenya,Nyanza,Kisii,2004,1,mz,153355,49555,3.094642317,West,EWCM
Kenya,Nyanza,Kisii,2005,1,mz,148645,49250,3.018172589,West,EWCM
Kenya,Nyanza,Kisii,2006,1,mz,113879,48035,2.370750494,West,EWCM
Kenya,Nyanza,Kisii,2007,1,mz,112961.2961,50200,2.250225023,West,EWCM
Kenya,Nyanza,Kisii,2008,1,mz,155025,48750,3.18,West,EWCM
Kenya,Nyanza,Kisii,2009,1,mz,41784.3,49158,0.85,West,EWCM
Kenya,Nyanza,Kisii,2010,1,mz,112597.65,54380,2.070570982,West,EWCM
Kenya,Nyanza,Kisii,2011,1,mz,122737.5,55820,2.198808671,West,EWCM
Kenya,Nyanza,Kisii,2012,1,mz,124124.4,56790,2.185673534,West,EWCM
Kenya,Nyanza,Kisii,2013,1,mz,151353.63,59635,2.538,West,EWCM
Kenya,Nyanza,Kisii,2014,1,mz,141053.94,63710,2.214,West,EWCM
Kenya,Nyanza,Kisii,2015,1,mz,128774.7,62210,2.07,West,EWCM
Kenya,Nyanza,Kisumu,1983,1,mz,29250,13000,2.25,West,EWCM
Kenya,Nyanza,Kisumu,1984,1,mz,26449,9796,2.699979584,West,EWCM
Kenya,Nyanza,Kisumu,1985,1,mz,22310,13772,1.619953529,West,EWCM
Kenya,Nyanza,Kisumu,1986,1,mz,23091,14254,1.619966325,West,EWCM
Kenya,Nyanza,Kisumu,1987,1,mz,29506,16393,1.799914598,West,EWCM
Kenya,Nyanza,Kisumu,1988,1,mz,30600,17441,1.754486555,West,EWCM
Kenya,Nyanza,Kisumu,1989,1,mz,31484,15901,1.980001258,West,EWCM
Kenya,Nyanza,Kisumu,1990,1,mz,0,0,,West,EWCM
Kenya,Nyanza,Kisumu,1991,1,mz,47368,15138,3.129079139,West,EWCM
Kenya,Nyanza,Kisumu,1992,1,mz,20250,15000,1.35,West,EWCM
Kenya,Nyanza,Kisumu,1993,1,mz,8564.4,15860,0.54,West,EWCM
Kenya,Nyanza,Kisumu,1994,1,mz,40556.7,15021,2.7,West,EWCM
Kenya,Nyanza,Kisumu,1995,1,mz,5916.96,2348,2.52,West,EWCM
Kenya,Nyanza,Kisumu,1996,1,mz,33357.24,13237,2.52,West,EWCM
Kenya,Nyanza,Kisumu,1997,1,mz,22414.5,13701,1.635975476,West,EWCM
Kenya,Nyanza,Kisumu,1998,1,mz,29700,12386,2.397868561,West,EWCM
Kenya,Nyanza,Kisumu,1999,1,mz,15939,6122,2.603560928,West,EWCM
Kenya,Nyanza,Kisumu,2000,1,mz,5269.5,5832,0.903549383,West,EWCM
Kenya,Nyanza,Kisumu,2001,1,mz,10979.55,8533,1.286716278,West,EWCM
Kenya,Nyanza,Kisumu,2003,1,mz,27920.07201,20841,1.339670458,West,EWCM
Kenya,Nyanza,Kisumu,2004,1,mz,34466,18519,1.861115611,West,EWCM
Kenya,Nyanza,Kisumu,2005,1,mz,24661,17356,1.420891911,West,EWCM
Kenya,Nyanza,Kisumu,2006,1,mz,32338,17367,1.862037197,West,EWCM
Kenya,Nyanza,Kisumu,2007,1,mz,35996.84968,18750,1.919831983,West,EWCM
Kenya,Nyanza,Kisumu,2008,1,mz,42314,22450,1.88481069,West,EWCM
Kenya,Nyanza,Kisumu,2009,1,mz,10955.272,18888.4,0.58,West,EWCM
Kenya,Nyanza,Kisumu,2010,1,mz,37736.28,26013,1.45067005,West,EWCM
Kenya,Nyanza,Kisumu,2011,1,mz,35435.16,27624,1.282767159,West,EWCM
Kenya,Nyanza,Kisumu,2012,1,mz,38767.5,26790,1.447088466,West,EWCM
Kenya,Nyanza,Kisumu,2013,1,mz,49591.575,33395,1.485,West,EWCM
Kenya,Nyanza,Kisumu,2014,1,mz,66094.209,32069,2.061,West,EWCM
Kenya,Nyanza,Kisumu,2015,1,mz,58644,27150,2.16,West,EWCM
Kenya,Nyanza,Migori,1992,1,mz,35804.25,15913,2.25,West,EWCM
Kenya,Nyanza,Migori,1993,1,mz,25218,14010,1.8,West,EWCM
Kenya,Nyanza,Migori,1994,1,mz,71280,26400,2.7,West,EWCM
Kenya,Nyanza,Migori,1996,1,mz,42660,15800,2.7,West,EWCM
Kenya,Nyanza,Migori,1997,1,mz,33700.32,15602,2.16,West,EWCM
Kenya,Nyanza,Migori,1998,1,mz,32130,13331,2.41017178,West,EWCM
Kenya,Nyanza,Migori,1999,1,mz,38450.25,17089,2.25,West,EWCM
Kenya,Nyanza,Migori,2000,1,mz,39375,17500,2.25,West,EWCM
Kenya,Nyanza,Migori,2001,1,mz,32625,14500,2.25,West,EWCM
Kenya,Nyanza,Migori,2003,1,mz,90774.07741,42910,2.115452748,West,EWCM
Kenya,Nyanza,Migori,2004,1,mz,85209,41155,2.070441016,West,EWCM
Kenya,Nyanza,Migori,2005,1,mz,29440,46000,0.64,West,EWCM
Kenya,Nyanza,Migori,2006,1,mz,31184.8,45860,0.68,West,EWCM
Kenya,Nyanza,Migori,2007,1,mz,92421,45280,2.041099823,West,EWCM
Kenya,Nyanza,Migori,2008,1,mz,74552.4,31860,2.34,West,EWCM
Kenya,Nyanza,Migori,2009,1,mz,30682.63,42031,0.73,West,EWCM
Kenya,Nyanza,Migori,2010,1,mz,94747.5,65550,1.445423341,West,EWCM
Kenya,Nyanza,Migori,2011,1,mz,94889.52,65838,1.441257632,West,EWCM
Kenya,Nyanza,Migori,2012,1,mz,131473.35,73047,1.79984599,West,EWCM
Kenya,Nyanza,Migori,2013,1,mz,161246.16,78580,2.052,West,EWCM
Kenya,Nyanza,Migori,2014,1,mz,45518.472,54974,0.828,West,EWCM
Kenya,Nyanza,Migori,2015,1,mz,89890.02,67485,1.332,West,EWCM
Kenya,Nyanza,Nyamira,1992,1,mz,71568,22720,3.15,West,EWCM
Kenya,Nyanza,Nyamira,1993,1,mz,19462.5,8650,2.25,West,EWCM
Kenya,Nyanza,Nyamira,1994,1,mz,78660,23000,3.42,West,EWCM
Kenya,Nyanza,Nyamira,1996,1,mz,81445.5,20110,4.05,West,EWCM
Kenya,Nyanza,Nyamira,1997,1,mz,51309,20600,2.490728155,West,EWCM
Kenya,Nyanza,Nyamira,1998,1,mz,49979.97,20223,2.471441923,West,EWCM
Kenya,Nyanza,Nyamira,1999,1,mz,58068,20225,2.871100124,West,EWCM
Kenya,Nyanza,Nyamira,2000,1,mz,51375.24,20387,2.52,West,EWCM
Kenya,Nyanza,Nyamira,2001,1,mz,52967.34,20294,2.61,West,EWCM
Kenya,Nyanza,Nyamira,2003,1,mz,84286.22862,32424,2.599501253,West,EWCM
Kenya,Nyanza,Nyamira,2004,1,mz,74072,22285,3.323850123,West,EWCM
Kenya,Nyanza,Nyamira,2005,1,mz,76237,32450,2.349368259,West,EWCM
Kenya,Nyanza,Nyamira,2006,1,mz,115592,56365,2.050776191,West,EWCM
Kenya,Nyanza,Nyamira,2007,1,mz,95247.9748,51185,1.860857181,West,EWCM
Kenya,Nyanza,Nyamira,2008,1,mz,98363,48030,2.047949198,West,EWCM
Kenya,Nyanza,Nyamira,2009,1,mz,26895.79496,42063,0.639416945,West,EWCM
Kenya,Nyanza,Nyamira,2010,1,mz,96715.8,56572,1.709605459,West,EWCM
Kenya,Nyanza,Nyamira,2011,1,mz,179739,71310,2.52053008,West,EWCM
Kenya,Nyanza,Nyamira,2012,1,mz,140537.25,63825,2.201915394,West,EWCM
Kenya,Nyanza,Nyamira,2013,1,mz,110517.12,54820,2.016,West,EWCM
Kenya,Nyanza,Nyamira,2014,1,mz,67120.2,53270,1.26,West,EWCM
Kenya,Nyanza,Nyamira,2015,1,mz,44151.858,35549,1.242,West,EWCM
Kenya,Nyanza,Siaya,1983,1,mz,75802,42112,1.800009498,West,EWCM
Kenya,Nyanza,Siaya,1984,1,mz,82100,42222,1.944483918,West,EWCM
Kenya,Nyanza,Siaya,1985,1,mz,65023,36124,1.799994464,West,EWCM
Kenya,Nyanza,Siaya,1986,1,mz,66528,36834,1.806157355,West,EWCM
Kenya,Nyanza,Siaya,1987,1,mz,80235,44574,1.800040382,West,EWCM
Kenya,Nyanza,Siaya,1988,1,mz,58823,43574,1.349956396,West,EWCM
Kenya,Nyanza,Siaya,1989,1,mz,66257,49079,1.350007131,West,EWCM
Kenya,Nyanza,Siaya,1990,1,mz,0,0,,West,EWCM
Kenya,Nyanza,Siaya,1991,1,mz,54057,35000,1.544485714,West,EWCM
Kenya,Nyanza,Siaya,1992,1,mz,34587,25620,1.35,West,EWCM
Kenya,Nyanza,Siaya,1993,1,mz,16686,30900,0.54,West,EWCM
Kenya,Nyanza,Siaya,1994,1,mz,49500,22000,2.25,West,EWCM
Kenya,Nyanza,Siaya,1996,1,mz,30600,17000,1.8,West,EWCM
Kenya,Nyanza,Siaya,1997,1,mz,33559.2,29669,1.131120024,West,EWCM
Kenya,Nyanza,Siaya,1998,1,mz,19014.3,27203,0.698978054,West,EWCM
Kenya,Nyanza,Siaya,1999,1,mz,26221.05,19423,1.35,West,EWCM
Kenya,Nyanza,Siaya,2000,1,mz,28395.9,21034,1.35,West,EWCM
Kenya,Nyanza,Siaya,2001,1,mz,32051.52,22258,1.44,West,EWCM
Kenya,Nyanza,Siaya,2003,1,mz,85421.69217,68799,1.24161241,West,EWCM
Kenya,Nyanza,Siaya,2004,1,mz,89393,61044,1.464402726,West,EWCM
Kenya,Nyanza,Siaya,2005,1,mz,51446,57896,0.88859334,West,EWCM
Kenya,Nyanza,Siaya,2006,1,mz,60863.34473,59544,1.022157476,West,EWCM
Kenya,Nyanza,Siaya,2007,1,mz,82530.15302,71530,1.153783769,West,EWCM
Kenya,Nyanza,Siaya,2008,1,mz,117049,67870,1.724605864,West,EWCM
Kenya,Nyanza,Siaya,2009,1,mz,29094.49955,63576.8,0.457627618,West,EWCM
Kenya,Nyanza,Siaya,2010,1,mz,75555,64200,1.176869159,West,EWCM
Kenya,Nyanza,Siaya,2011,1,mz,88190.55,82065,1.074642661,West,EWCM
Kenya,Nyanza,Siaya,2012,1,mz,120784.05,75413,1.601634334,West,EWCM
Kenya,Nyanza,Siaya,2013,1,mz,120993.84,76385,1.584,West,EWCM
Kenya,Nyanza,Siaya,2014,1,mz,124606.08,72110,1.728,West,EWCM
Kenya,Nyanza,Siaya,2015,1,mz,132902.532,78132,1.701,West,EWCM
Kenya,Rift Valley,Baringo,1983,1,mz,29203,10016,2.915634984,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1984,1,mz,39690,10000,3.969,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1985,1,mz,14175,4500,3.15,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1986,1,mz,31586,11406,2.769244257,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1987,1,mz,31291,13907,2.250017977,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1988,1,mz,24705,17134,1.441869966,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1989,1,mz,51975,16500,3.15,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1990,1,mz,44500,15295,2.909447532,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1991,1,mz,24197,13443,1.799970245,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1992,1,mz,29747,15024,1.979965389,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1993,1,mz,7605,16900,0.45,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1994,1,mz,34312.5,15250,2.25,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1995,1,mz,38173.68,17673,2.16,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1996,1,mz,6345,4700,1.35,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1997,1,mz,11861.1,10052,1.179974135,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1998,1,mz,17820,8000,2.2275,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,1999,1,mz,7407,7400,1.000945946,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2000,1,mz,1170,2550,0.458823529,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2001,1,mz,22446,10400,2.158269231,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2003,1,mz,27614,19650,1.405292621,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2004,1,mz,26385.07671,18151.66651,1.453589768,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2005,1,mz,31926,23996,1.330471745,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2006,1,mz,54904.1,13795,3.98,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2007,1,mz,46242,20550,2.250218978,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2008,1,mz,76518,28340,2.7,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2009,1,mz,47193.61534,20966.5333,2.250902172,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2010,1,mz,33066.99,27231,1.214314201,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2011,1,mz,65247.165,27645,2.360179598,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2012,1,mz,55784.7,31720,1.758660151,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2013,1,mz,74059.839,39753,1.863,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2014,1,mz,57389.607,29117,1.971,Rift Valley,EWCM
Kenya,Rift Valley,Baringo,2015,1,mz,34925.04,34960,0.999,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,1993,1,mz,70101,38945,1.8,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,1994,1,mz,121542.75,38585,3.15,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,1995,1,mz,89640,33200,2.7,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,1996,1,mz,104265,33100,3.15,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,1997,1,mz,55777.5,37185,1.5,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,1998,1,mz,87192,34600,2.52,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,1999,1,mz,46260,25500,1.814117647,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2000,1,mz,46413,28600,1.622832168,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2001,1,mz,50400,28000,1.8,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2003,1,mz,52205,29000,1.800172414,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2004,1,mz,49881.68791,26788.71902,1.862040804,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2005,1,mz,52319,28759,1.819221809,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2006,1,mz,67822,30141,2.250157593,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2007,1,mz,81908,27457,2.983137269,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2008,1,mz,71058.6,26310,2.700820981,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2009,1,mz,64597.85758,27891.1438,2.316070579,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2010,1,mz,90094.05,41672,2.161980467,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2011,1,mz,102543.75,38625,2.654854369,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2012,1,mz,107750.7,40670,2.649390214,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2013,1,mz,73273.977,32697,2.241,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2014,1,mz,72201.96,30620,2.358,Rift Valley,EWCM
Kenya,Rift Valley,Bomet,2015,1,mz,53185.86,30940,1.719,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1983,1,mz,58898,21814,2.700009168,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1984,1,mz,59400,21118,2.81276636,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1985,1,mz,14300,23005,0.621603999,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1986,1,mz,50104,18557,2.700005389,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1987,1,mz,60075,22250,2.7,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1988,1,mz,38610,24600,1.569512195,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1989,1,mz,57240,21200,2.7,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1990,1,mz,84105,26700,3.15,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1991,1,mz,37260,20700,1.8,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1992,1,mz,76795.2,21332,3.6,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1993,1,mz,37485,24500,1.53,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1994,1,mz,70056,27800,2.52,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1995,1,mz,22360.32,10352,2.16,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1996,1,mz,15480,8600,1.8,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1997,1,mz,9954,7910,1.25840708,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1998,1,mz,30937.5,12500,2.475,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,1999,1,mz,33750,12500,2.7,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2000,1,mz,31410,14500,2.166206897,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2001,1,mz,46332,14500,3.195310345,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2003,1,mz,62124,29300,2.120273038,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2004,1,mz,59359.25638,27065.8437,2.193142658,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2005,1,mz,64765,33330,1.943144314,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2006,1,mz,101153,33579,3.012388695,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2007,1,mz,111363,35835,3.107660109,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2008,1,mz,118145.7,34250,3.449509489,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2009,1,mz,90957.19128,32811.96874,2.772073569,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2010,1,mz,57179.07,35766,1.598699044,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2011,1,mz,88238.7,30120,2.929571713,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2012,1,mz,86432.49,158411,0.545621769,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2013,1,mz,95071.995,31533,3.015,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2014,1,mz,104593.005,32015,3.267,Rift Valley,EWCM
Kenya,Rift Valley,Elgeyo-Marakwet,2015,1,mz,106889.4,27620,3.87,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1983,1,mz,10013,3589,2.789913625,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1984,1,mz,11340,13652,0.830647524,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1985,1,mz,4454,3299,1.350106093,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1986,1,mz,32396,17848,1.815105334,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1987,1,mz,34054,18919,1.799989429,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1988,1,mz,29241,31660,0.923594441,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1989,1,mz,7441,4134,1.799951621,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1990,1,mz,63857,28960,2.205006906,Rift Valley,EWCM
Kenya,Rift Valley,Kajiado,1991,1,mz,52783,29324,1.79999318,Rift Valley,EWCM
